Accident_Year,Accident_Date_Time,Operator_ID,Operator_Name,Accident_State,Cause_Category,Net_Loss,All_Costs
2014,2/17/2014 7:30 AM,12470,MID - VALLEY PIPELINE CO,OH,MATERIAL/WELD/EQUIP FAILURE,0.0,5136
2014,2/17/2014 9:15 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,IA,NATURAL FORCE DAMAGE,2.5,10150
2014,2/17/2014 10:50 AM,2339,CHEVRON PRODUCTS COMPANY - HAWAII,HI,CORROSION,0.0,42333
2014,2/18/2014 12:00 PM,18718,SUNOCO PIPELINE L.P.,TX,MATERIAL/WELD/EQUIP FAILURE,0.48,7000
2014,2/18/2014 6:20 PM,32147,MARATHON PIPE LINE LLC,IL,INCORRECT OPERATION,0.0,19024
2014,2/19/2014 6:18 AM,31574,WESTERN REFINING PIPELINE COMPANY,TX,MATERIAL/WELD/EQUIP FAILURE,1.5,15908
2014,2/19/2014 10:20 AM,31570,TESORO HIGH PLAINS PIPELINE COMPANY LLC,ND,EXCAVATION DAMAGE,0.0,72700
2014,2/19/2014 6:13 PM,999,"PACIFIC COAST ENERGY COMPANY, LP",CA,CORROSION,3.0,232500
2014,2/20/2014 11:00 AM,32551,"BKEP PIPELINE, LLC",OK,NATURAL FORCE DAMAGE,0.0,32617
2014,2/20/2014 2:30 PM,12470,MID - VALLEY PIPELINE CO,MI,INCORRECT OPERATION,0.0,1720
2014,2/21/2014 2:20 AM,2552,COLONIAL PIPELINE CO,LA,MATERIAL/WELD/EQUIP FAILURE,0.0,2830
2014,2/21/2014 8:00 AM,300,"PLAINS PIPELINE, L.P.",TX,CORROSION,0.0,33976
2014,2/21/2014 9:40 AM,12624,MOBIL CORP,TX,MATERIAL/WELD/EQUIP FAILURE,0.54,32500
2014,2/21/2014 10:30 AM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,5.0,41885
2014,2/24/2014 6:43 AM,32551,"BKEP PIPELINE, LLC",OK,CORROSION,5.0,15000
2014,2/24/2014 7:00 AM,39080,GLASS MOUNTAIN PIPELINE,OK,ALL OTHER CAUSES,5.0,20500
2014,2/24/2014 9:30 AM,12470,MID - VALLEY PIPELINE CO,KY,CORROSION,0.0,48200
2014,2/24/2014 5:04 PM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,10.0,206471
2014,2/25/2014 10:30 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",IN,CORROSION,0.0,942824
2014,2/26/2014 2:10 PM,32551,"BKEP PIPELINE, LLC",OK,CORROSION,0.0,29000
2014,2/27/2014 9:22 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,OK,CORROSION,0.0,56650
2014,2/28/2014 2:30 PM,31684,PHILLIPS 66 PIPELINE LLC,MO,MATERIAL/WELD/EQUIP FAILURE,0.4,215
2014,3/2/2014 8:45 AM,31174,"SHELL PIPELINE CO., L.P.",CA,MATERIAL/WELD/EQUIP FAILURE,0.0,117000
2014,3/2/2014 10:54 AM,18718,SUNOCO PIPELINE L.P.,TX,MATERIAL/WELD/EQUIP FAILURE,0.2,3460
2014,3/2/2014 1:00 PM,31270,TRI-STATES NGL PIPELINE LLC,AL,MATERIAL/WELD/EQUIP FAILURE,3.0,1090
2014,3/2/2014 1:15 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.6,1550
2014,3/3/2014 7:30 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",IA,MATERIAL/WELD/EQUIP FAILURE,0.0,15050
2014,3/4/2014 9:30 AM,1845,"BUCKEYE PARTNERS, LP",IN,MATERIAL/WELD/EQUIP FAILURE,0.0,4276
2014,3/4/2014 10:00 AM,32283,"FRONT RANGE PIPELINE, LLC.",MT,MATERIAL/WELD/EQUIP FAILURE,0.0,6272
2014,3/4/2014 10:20 AM,1845,"BUCKEYE PARTNERS, LP",OH,MATERIAL/WELD/EQUIP FAILURE,0.42,243357
2014,3/4/2014 10:30 PM,31455,"CALUMET MONTANA REFINING, LLC",MT,MATERIAL/WELD/EQUIP FAILURE,1.0,1200
2014,3/6/2014 11:45 AM,300,"PLAINS PIPELINE, L.P.",NM,MATERIAL/WELD/EQUIP FAILURE,0.0,44800
2014,3/6/2014 3:24 PM,31174,"SHELL PIPELINE CO., L.P.",TX,EXCAVATION DAMAGE,0.0,2770000
2014,3/6/2014 5:30 PM,1845,"BUCKEYE PARTNERS, LP",IN,MATERIAL/WELD/EQUIP FAILURE,0.0,791
2014,3/6/2014 7:42 PM,15774,NORTH DAKOTA PIPELINE COMPANY LLC,ND,MATERIAL/WELD/EQUIP FAILURE,0.0,41300
2014,3/7/2014 3:45 PM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",WY,MATERIAL/WELD/EQUIP FAILURE,1.0,0
2014,3/9/2014 12:00 PM,31580,"MAGELLAN TERMINALS HOLDINGS, LP",OK,INCORRECT OPERATION,0.07,1500
2014,3/10/2014 9:35 AM,31684,PHILLIPS 66 PIPELINE LLC,OK,CORROSION,0.0,165750
2014,3/11/2014 7:00 AM,99031,CITGO PETROLEUM CORPORATION (TERMINALS),IN,MATERIAL/WELD/EQUIP FAILURE,0.0,40000
2014,3/11/2014 7:25 AM,2552,COLONIAL PIPELINE CO,GA,MATERIAL/WELD/EQUIP FAILURE,0.0,13200
2014,3/11/2014 11:30 AM,300,"PLAINS PIPELINE, L.P.",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,48297
2014,3/13/2014 11:15 AM,31570,TESORO HIGH PLAINS PIPELINE COMPANY LLC,ND,NATURAL FORCE DAMAGE,0.0,30000
2014,3/14/2014 12:30 AM,1845,"BUCKEYE PARTNERS, LP",IL,OTHER OUTSIDE FORCE DAMAGE,8.38,1987841
2014,3/14/2014 12:30 AM,1845,"BUCKEYE PARTNERS, LP",IL,OTHER OUTSIDE FORCE DAMAGE,0.0,2007118
2014,3/14/2014 1:13 PM,18718,SUNOCO PIPELINE L.P.,TX,MATERIAL/WELD/EQUIP FAILURE,0.27,2950
2014,3/15/2014 9:09 AM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",KS,MATERIAL/WELD/EQUIP FAILURE,2.0,122175
2014,3/15/2014 6:30 PM,31045,"GENESIS PIPELINE USA, L.P.",MS,MATERIAL/WELD/EQUIP FAILURE,0.0,2855
2014,3/16/2014 2:00 PM,26065,NATIONAL COOP REFINERY ASSCO,KS,MATERIAL/WELD/EQUIP FAILURE,2.0,500
2014,3/16/2014 2:20 PM,22830,WOLVERINE PIPELINE CO,MI,MATERIAL/WELD/EQUIP FAILURE,9.0,81786
2014,3/16/2014 5:20 PM,31684,PHILLIPS 66 PIPELINE LLC,TX,CORROSION,0.0,4950
2014,3/17/2014 5:00 PM,31684,PHILLIPS 66 PIPELINE LLC,CA,CORROSION,0.0,400900
2014,3/17/2014 8:19 PM,12470,MID - VALLEY PIPELINE CO,OH,MATERIAL/WELD/EQUIP FAILURE,8.0,7174939
2014,3/18/2014 2:00 PM,15674,PLANTATION PIPE LINE CO,AL,MATERIAL/WELD/EQUIP FAILURE,0.0,6528
2014,3/18/2014 3:50 PM,300,"PLAINS PIPELINE, L.P.",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,3400
2014,3/19/2014 11:23 AM,32450,"ROADRUNNER PIPELINE, L.L.C.",NM,ALL OTHER CAUSES,1.5,2400
2014,3/19/2014 1:15 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",TX,INCORRECT OPERATION,0.03,2556
2014,3/19/2014 4:40 PM,32632,"JP ENERGY MARKETING, LLC",OK,MATERIAL/WELD/EQUIP FAILURE,0.5,4868
2014,3/20/2014 5:00 AM,32619,"HILAND CRUDE, LLC",ND,MATERIAL/WELD/EQUIP FAILURE,100.0,1446356
2014,3/21/2014 3:15 PM,15774,NORTH DAKOTA PIPELINE COMPANY LLC,ND,CORROSION,0.0,1379751
2014,3/21/2014 4:11 PM,32099,ENERGY TRANSFER COMPANY,TX,MATERIAL/WELD/EQUIP FAILURE,3992.0,204164
2014,3/21/2014 10:25 PM,15674,PLANTATION PIPE LINE CO,GA,MATERIAL/WELD/EQUIP FAILURE,24.8,521000
2014,3/21/2014 10:30 PM,22855,"KOCH PIPELINE COMPANY, L.P.",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,8650
2014,3/22/2014 7:07 PM,12470,MID - VALLEY PIPELINE CO,TN,CORROSION,0.0,25000
2014,3/24/2014 3:15 AM,32551,"BKEP PIPELINE, LLC",TX,MATERIAL/WELD/EQUIP FAILURE,60.0,116350
2014,3/25/2014 1:22 PM,15674,PLANTATION PIPE LINE CO,MS,INCORRECT OPERATION,0.0,18140
2014,3/26/2014 5:18 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",WI,MATERIAL/WELD/EQUIP FAILURE,0.0,65800
2014,3/26/2014 11:39 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,CO,MATERIAL/WELD/EQUIP FAILURE,0.08,52503
2014,3/27/2014 9:15 AM,18718,SUNOCO PIPELINE L.P.,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,2000
2014,3/28/2014 12:00 PM,18718,SUNOCO PIPELINE L.P.,OK,INCORRECT OPERATION,0.1,1493
2014,3/28/2014 6:00 PM,32678,KINDER MORGAN CRUDE AND CONDENSATE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,45679
2014,3/29/2014 2:50 PM,22430,WEST SHORE PIPELINE CO,IL,MATERIAL/WELD/EQUIP FAILURE,0.0,14787
2014,3/30/2014 1:45 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,CORROSION,0.0,68000
2014,3/31/2014 5:00 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,25045
2014,3/31/2014 1:00 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,395330
2014,4/1/2014 7:30 AM,31684,PHILLIPS 66 PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,6600
2014,4/1/2014 8:20 AM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",KS,MATERIAL/WELD/EQUIP FAILURE,31.42,100026
2014,4/1/2014 1:30 PM,2190,CENTRAL FLORIDA PIPELINE CORP,FL,INCORRECT OPERATION,0.0,115
2014,4/2/2014 4:00 PM,31476,ROSE ROCK MIDSTREAM L.P.,OK,INCORRECT OPERATION,5.0,32500
2014,4/2/2014 4:30 PM,18718,SUNOCO PIPELINE L.P.,TX,MATERIAL/WELD/EQUIP FAILURE,3.0,7288
2014,4/3/2014 7:30 AM,31684,PHILLIPS 66 PIPELINE LLC,IL,MATERIAL/WELD/EQUIP FAILURE,0.19,5533
2014,4/3/2014 10:00 AM,1845,"BUCKEYE PARTNERS, LP",NY,NATURAL FORCE DAMAGE,0.12,24250
2014,4/4/2014 5:00 PM,12470,MID - VALLEY PIPELINE CO,TN,MATERIAL/WELD/EQUIP FAILURE,0.0,20798
2014,4/5/2014 7:00 AM,1960,BUTTE PIPELINE CO,WY,MATERIAL/WELD/EQUIP FAILURE,1.0,1100
2014,4/5/2014 10:00 AM,30782,HARVEST PIPELINE COMPANY,LA,ALL OTHER CAUSES,2.0,600200
2014,4/8/2014 7:15 AM,2552,COLONIAL PIPELINE CO,LA,MATERIAL/WELD/EQUIP FAILURE,0.0,24090
2014,4/8/2014 9:45 AM,22855,"KOCH PIPELINE COMPANY, L.P.",MN,INCORRECT OPERATION,0.02,1327126
2014,4/8/2014 10:25 AM,15156,SINCLAIR TRANSPORTATION COMPANY,MO,CORROSION,80.0,223064
2014,4/8/2014 11:44 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",IA,INCORRECT OPERATION,0.0,19785
2014,4/8/2014 6:00 PM,2552,COLONIAL PIPELINE CO,VA,CORROSION,0.0,18101
2014,4/9/2014 7:30 AM,300,"PLAINS PIPELINE, L.P.",TX,INCORRECT OPERATION,0.0,48400
2014,4/11/2014 8:45 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,3400
2014,4/11/2014 2:00 PM,39080,GLASS MOUNTAIN PIPELINE,OK,MATERIAL/WELD/EQUIP FAILURE,0.35,897
2014,4/14/2014 8:30 AM,10250,KIANTONE PIPELINE CORP,PA,CORROSION,0.1,250000
2014,4/14/2014 3:24 PM,300,"PLAINS PIPELINE, L.P.",NM,MATERIAL/WELD/EQUIP FAILURE,0.0,165031
2014,4/15/2014 11:05 PM,31957,KINDER MORGAN WINK PIPELINE LP,TX,CORROSION,173.0,247985
2014,4/16/2014 10:31 AM,300,"PLAINS PIPELINE, L.P.",TX,INCORRECT OPERATION,0.0,10142
2014,4/16/2014 12:15 PM,1845,"BUCKEYE PARTNERS, LP",OH,MATERIAL/WELD/EQUIP FAILURE,2.26,149351
2014,4/16/2014 11:45 PM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",MN,MATERIAL/WELD/EQUIP FAILURE,0.0,19043
2014,4/17/2014 9:49 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,ALL OTHER CAUSES,0.01,0
2014,4/18/2014 2:07 PM,12470,MID - VALLEY PIPELINE CO,TX,MATERIAL/WELD/EQUIP FAILURE,1.0,4501
2014,4/22/2014 1:34 AM,31684,PHILLIPS 66 PIPELINE LLC,LA,MATERIAL/WELD/EQUIP FAILURE,0.0,2120
2014,4/22/2014 11:00 AM,31174,"SHELL PIPELINE CO., L.P.",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,20000
2014,4/23/2014 9:12 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,37100
2014,4/24/2014 8:15 AM,22442,WEST TEXAS GULF PIPELINE CO,TX,CORROSION,3.0,34140
2014,4/24/2014 10:00 AM,18718,SUNOCO PIPELINE L.P.,OK,CORROSION,0.1,30296
2014,4/25/2014 8:00 AM,2552,COLONIAL PIPELINE CO,LA,MATERIAL/WELD/EQUIP FAILURE,0.0,75558
2014,4/25/2014 8:40 AM,1845,"BUCKEYE PARTNERS, LP",IN,MATERIAL/WELD/EQUIP FAILURE,0.0,2650
2014,4/25/2014 10:00 AM,22442,WEST TEXAS GULF PIPELINE CO,TX,MATERIAL/WELD/EQUIP FAILURE,0.5,15719
2014,4/25/2014 10:45 AM,11551,"DELEK LOGISTICS OPERATING, LLC.",LA,CORROSION,177.0,3341545
2014,4/25/2014 2:45 PM,32537,WYOMING PIPELINE COMPANY,WY,CORROSION,1.0,957
2014,4/25/2014 8:30 PM,31684,PHILLIPS 66 PIPELINE LLC,TX,INCORRECT OPERATION,0.0,15050
2014,4/26/2014 6:15 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,2015
2014,4/26/2014 8:43 AM,300,"PLAINS PIPELINE, L.P.",OK,OTHER OUTSIDE FORCE DAMAGE,0.0,103500
2014,4/26/2014 12:00 PM,11032,LACLEDE GAS CO,IL,EXCAVATION DAMAGE,0.05,100500
2014,4/27/2014 1:45 PM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",WY,MATERIAL/WELD/EQUIP FAILURE,1.0,850
2014,4/29/2014 6:55 AM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",WY,MATERIAL/WELD/EQUIP FAILURE,4.0,1370
2014,4/29/2014 8:30 AM,12634,MOBIL CHEMICAL CO,TX,CORROSION,4.5,45500
2014,4/30/2014 3:32 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,1505
2014,4/30/2014 6:00 AM,32147,MARATHON PIPE LINE LLC,LA,INCORRECT OPERATION,0.0,1100
2014,4/30/2014 12:45 PM,20160,"PETROLOGISTICS OLEFINS, LLC",TX,MATERIAL/WELD/EQUIP FAILURE,7.0,48687
2014,5/1/2014 6:40 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",OK,MATERIAL/WELD/EQUIP FAILURE,0.0,290
2014,5/1/2014 8:25 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,70000
2014,5/1/2014 1:00 PM,32109,"ONEOK NGL PIPELINE, LLC",OK,INCORRECT OPERATION,176.0,7780
2014,5/1/2014 1:00 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,INCORRECT OPERATION,0.0,1400
2014,5/2/2014 7:20 AM,31555,KINDER MORGAN CO2 CO. LP,TX,MATERIAL/WELD/EQUIP FAILURE,2066.0,11610
2014,5/2/2014 8:30 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",TX,MATERIAL/WELD/EQUIP FAILURE,0.01,1201000
2014,5/2/2014 4:00 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,2020
2014,5/4/2014 9:45 AM,300,"PLAINS PIPELINE, L.P.",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,4050
2014,5/6/2014 11:18 AM,31957,KINDER MORGAN WINK PIPELINE LP,TX,EXCAVATION DAMAGE,3.0,60000
2014,5/6/2014 3:29 PM,15156,SINCLAIR TRANSPORTATION COMPANY,MO,EXCAVATION DAMAGE,0.0,849910
2014,5/6/2014 4:12 PM,9175,JAYHAWK PIPELINE LLC,KS,MATERIAL/WELD/EQUIP FAILURE,0.8,14955
2014,5/7/2014 5:30 AM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",TX,CORROSION,0.0,103668
2014,5/7/2014 4:15 PM,39104,SKEISUI SPECIALTY CHEMICALS AMERICA,TX,CORROSION,445.27,1470000
2014,5/11/2014 4:30 PM,4805,EXPLORER PIPELINE CO,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,1020
2014,5/12/2014 1:18 PM,15674,PLANTATION PIPE LINE CO,SC,INCORRECT OPERATION,445.0,1170300
2014,5/13/2014 5:50 AM,300,"PLAINS PIPELINE, L.P.",MS,CORROSION,0.0,14204
2014,5/13/2014 1:00 PM,300,"PLAINS PIPELINE, L.P.",CA,MATERIAL/WELD/EQUIP FAILURE,0.0,5629
2014,5/14/2014 8:00 AM,4805,EXPLORER PIPELINE CO,OK,MATERIAL/WELD/EQUIP FAILURE,0.0,60380
2014,5/15/2014 12:13 AM,300,"PLAINS PIPELINE, L.P.",CA,MATERIAL/WELD/EQUIP FAILURE,0.0,3089580
2014,5/18/2014 9:50 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",KS,MATERIAL/WELD/EQUIP FAILURE,0.6,4625
2014,5/18/2014 1:30 PM,31045,"GENESIS PIPELINE USA, L.P.",LA,INCORRECT OPERATION,0.0,95704
2014,5/19/2014 9:50 AM,32537,WYOMING PIPELINE COMPANY,WY,CORROSION,1.0,950
2014,5/20/2014 9:30 AM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,2.0,47198
2014,5/20/2014 12:38 PM,300,"PLAINS PIPELINE, L.P.",WY,MATERIAL/WELD/EQUIP FAILURE,0.0,4623
2014,5/20/2014 1:49 PM,4805,EXPLORER PIPELINE CO,TX,INCORRECT OPERATION,0.0,7487000
2014,5/21/2014 9:43 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,17300
2014,5/22/2014 5:50 PM,879,CHEMOIL TERMINALS CORP.,CA,INCORRECT OPERATION,389.0,200000
2014,5/24/2014 11:44 AM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",TX,EXCAVATION DAMAGE,787.0,3041250
2014,5/24/2014 5:27 PM,2731,CHEVRON PIPE LINE CO,CA,MATERIAL/WELD/EQUIP FAILURE,0.0,355100
2014,5/25/2014 8:20 AM,300,"PLAINS PIPELINE, L.P.",TX,INCORRECT OPERATION,40.0,47300
2014,5/26/2014 6:25 PM,12628,MOBIL  PIPE  LINE COMPANY,AR,INCORRECT OPERATION,0.0,5050
2014,5/27/2014 9:00 AM,32407,"GENESIS PIPELINE TEXAS, L.P.",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,14100
2014,5/28/2014 9:00 AM,31174,"SHELL PIPELINE CO., L.P.",LA,NATURAL FORCE DAMAGE,0.0,5000
2014,5/28/2014 2:35 PM,2552,COLONIAL PIPELINE CO,NC,CORROSION,0.0,482000
2014,5/28/2014 3:30 PM,31189,BP PIPELINE (NORTH AMERICA) INC.,MO,CORROSION,0.0,4580
2014,5/28/2014 7:00 PM,32147,MARATHON PIPE LINE LLC,LA,NATURAL FORCE DAMAGE,0.0,207400
2014,5/29/2014 1:30 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",MN,MATERIAL/WELD/EQUIP FAILURE,0.2,19014
2014,5/31/2014 10:15 AM,31174,"SHELL PIPELINE CO., L.P.",LA,INCORRECT OPERATION,0.0,1000
2014,6/4/2014 1:14 PM,32147,MARATHON PIPE LINE LLC,KY,INCORRECT OPERATION,0.0,0
2014,6/5/2014 2:00 AM,32147,MARATHON PIPE LINE LLC,KY,NATURAL FORCE DAMAGE,0.0,2210
2014,6/8/2014 5:45 PM,31174,"SHELL PIPELINE CO., L.P.",CA,INCORRECT OPERATION,0.0,4000
2014,6/9/2014 11:41 AM,9175,JAYHAWK PIPELINE LLC,KS,INCORRECT OPERATION,10.7,15630
2014,6/11/2014 11:19 AM,22855,"KOCH PIPELINE COMPANY, L.P.",TX,MATERIAL/WELD/EQUIP FAILURE,3.0,197315
2014,6/14/2014 7:08 AM,31684,PHILLIPS 66 PIPELINE LLC,MT,MATERIAL/WELD/EQUIP FAILURE,3.5,11688
2014,6/17/2014 9:00 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",KS,CORROSION,0.6,17600
2014,6/18/2014 4:55 AM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",KS,MATERIAL/WELD/EQUIP FAILURE,2.85,72230
2014,6/18/2014 10:00 AM,32537,WYOMING PIPELINE COMPANY,WY,INCORRECT OPERATION,0.5,250
2014,6/18/2014 7:55 PM,2552,COLONIAL PIPELINE CO,MS,MATERIAL/WELD/EQUIP FAILURE,0.0,26792
2014,6/20/2014 2:55 AM,2552,COLONIAL PIPELINE CO,LA,MATERIAL/WELD/EQUIP FAILURE,0.0,306
2014,6/20/2014 8:17 AM,1845,"BUCKEYE PARTNERS, LP",MO,CORROSION,8.6,536150
2014,6/21/2014 6:40 AM,18092,"SFPP, LP",CA,INCORRECT OPERATION,0.2,34453
2014,6/21/2014 10:30 AM,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,CA,INCORRECT OPERATION,0.0,52000
2014,6/23/2014 4:10 AM,31130,DCP MIDSTREAM,TX,MATERIAL/WELD/EQUIP FAILURE,473.0,1892
2014,6/24/2014 6:30 AM,32551,"BKEP PIPELINE, LLC",OK,MATERIAL/WELD/EQUIP FAILURE,0.0,2830
2014,6/24/2014 8:10 AM,18667,FREEPORT-MCMORAN OIL & GAS,CA,CORROSION,0.12,185525
2014,6/24/2014 9:25 AM,31684,PHILLIPS 66 PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,13050
2014,6/25/2014 8:15 AM,32223,VALERO REFINING COMPANY - CALIFORNIA,CA,CORROSION,0.0,51000
2014,6/28/2014 8:53 PM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",IL,MATERIAL/WELD/EQUIP FAILURE,0.0,39300
2014,6/29/2014 5:00 AM,32147,MARATHON PIPE LINE LLC,IL,CORROSION,298.0,1565000
2014,6/30/2014 7:00 AM,2552,COLONIAL PIPELINE CO,LA,MATERIAL/WELD/EQUIP FAILURE,0.0,8532
2014,6/30/2014 9:46 AM,32258,KINDER MORGAN COCHIN LLC,MN,NATURAL FORCE DAMAGE,0.0,146363
2014,6/30/2014 2:00 PM,30003,HOUSTON REFINING LP.,TX,ALL OTHER CAUSES,0.0,0
2014,7/1/2014 9:49 AM,31672,"CHAPARRAL ENERGY, LLC",TX,CORROSION,1.0,16000
2014,7/1/2014 3:50 PM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",OK,MATERIAL/WELD/EQUIP FAILURE,4.2,36000
2014,7/3/2014 4:10 AM,300,"PLAINS PIPELINE, L.P.",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,13450
2014,7/4/2014 12:30 AM,39013,TESORO SOCAL PIPELINE COMPANY LLC,CA,CORROSION,0.0,281200
2014,7/7/2014 4:15 PM,300,"PLAINS PIPELINE, L.P.",CA,MATERIAL/WELD/EQUIP FAILURE,0.0,21100
2014,7/8/2014 3:45 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",TX,CORROSION,0.06,675000
2014,7/8/2014 6:10 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",NJ,MATERIAL/WELD/EQUIP FAILURE,0.0,8000
2014,7/8/2014 6:20 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,IL,INCORRECT OPERATION,0.1,225
2014,7/10/2014 1:30 AM,300,"PLAINS PIPELINE, L.P.",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,11280
2014,7/10/2014 7:00 AM,31476,ROSE ROCK MIDSTREAM L.P.,OK,MATERIAL/WELD/EQUIP FAILURE,0.36,1550
2014,7/11/2014 11:34 AM,4805,EXPLORER PIPELINE CO,IN,MATERIAL/WELD/EQUIP FAILURE,0.0,119531
2014,7/13/2014 6:15 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,NM,CORROSION,0.0,68000
2014,7/13/2014 8:05 PM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",WY,NATURAL FORCE DAMAGE,0.0,6000
2014,7/15/2014 3:30 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",TX,INCORRECT OPERATION,0.0,5515
2014,7/19/2014 2:28 PM,31888,CENTURION PIPELINE L.P.,TX,MATERIAL/WELD/EQUIP FAILURE,200.0,150441
2014,7/20/2014 8:02 AM,30781,OLYMPIC PIPE LINE COMPANY,WA,MATERIAL/WELD/EQUIP FAILURE,0.0,3434
2014,7/21/2014 2:05 PM,30826,WILLIAMS FIELD SERVICES,CO,MATERIAL/WELD/EQUIP FAILURE,0.0,880000
2014,7/22/2014 7:40 AM,2552,COLONIAL PIPELINE CO,TX,EXCAVATION DAMAGE,0.0,5000
2014,7/22/2014 1:30 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",KS,MATERIAL/WELD/EQUIP FAILURE,0.2,1535
2014,7/23/2014 3:38 PM,300,"PLAINS PIPELINE, L.P.",UT,MATERIAL/WELD/EQUIP FAILURE,0.0,19150
2014,7/23/2014 9:30 PM,300,"PLAINS PIPELINE, L.P.",CA,CORROSION,0.0,30000
2014,7/24/2014 3:55 PM,32334,TC OIL PIPELINE OPERATIONS INC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,9562
2014,7/25/2014 9:29 AM,32147,MARATHON PIPE LINE LLC,OH,MATERIAL/WELD/EQUIP FAILURE,0.0,12105
2014,7/25/2014 5:00 PM,31556,CHEVRON MIDSTREAM PIPELINES LLC,LA,CORROSION,0.02,515269
2014,7/25/2014 6:15 PM,1845,"BUCKEYE PARTNERS, LP",PA,NATURAL FORCE DAMAGE,0.0,248000
2014,7/25/2014 6:45 PM,32109,"ONEOK NGL PIPELINE, LLC",TX,MATERIAL/WELD/EQUIP FAILURE,14.0,4118
2014,7/26/2014 12:10 AM,31580,"MAGELLAN TERMINALS HOLDINGS, LP",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,1500
2014,7/26/2014 5:09 AM,32288,"WHITE CLIFFS PIPELINE, LLC",KS,INCORRECT OPERATION,4.0,6500
